50, 45.117.0.82, 146.697249, (103.226.5.93)
1, 133.71.3.254, 2.697641, (103.231.91.115)
2, 133.71.254.13, 5.915957, (103.231.91.115)
3, 150.99.187.253, 2.960920, (103.231.91.115)
4, 150.99.91.191, 14.890490, (103.231.91.115)
5, 210.171.225.21, 16.258763, (103.231.91.115)
6, 103.200.13.198, 139.087240, (103.231.91.115)
7, 111.118.196.23, 139.834267, (103.231.91.115)
8, 111.118.196.25, 139.211718, (103.231.91.115)
9, 111.118.198.1, 139.170885, (103.231.91.115)
10, 103.231.91.250, 139.154010, (103.231.91.115)
11, 103.231.91.115, 139.242708, (103.231.91.115)
1, 133.71.3.254, 2.835973, (103.4.31.7)
2, 133.71.254.13, 17.166882, (103.4.31.7)
3, 150.99.187.253, 3.164201, (103.4.31.7)
4, 150.99.90.81, 8.521827, (103.4.31.7)
5, 210.173.178.18, 13.766694, (103.4.31.7)
6, 153.149.221.109, 18.241408, (103.4.31.7)
7, 61.200.80.9, 9.582238, (103.4.31.7)
8, 129.250.7.32, 8.924950, (103.4.31.7)
9, 129.250.4.182, 47.610774, (103.4.31.7)
10, 129.250.2.83, 46.751561, (103.4.31.7)
11, None, None, (103.4.31.7)
12, None, None, (103.4.31.7)
13, 103.4.28.217, 47.121977, (103.4.31.7)
14, None, None, (103.4.31.7)
15, 178.202.5.22, 2527.482696, (103.4.31.7)
16, 178.202.5.22, 998.893420, (103.4.31.7)
17, 178.202.5.22, 1003.225898, (103.4.31.7)
18, None, None, (103.4.31.7)
19, None, None, (103.4.31.7)
20, None, None, (103.4.31.7)
21, None, None, (103.4.31.7)
22, None, None, (103.4.31.7)
23, None, None, (103.4.31.7)
24, None, None, (103.4.31.7)
25, None, None, (103.4.31.7)
26, None, None, (103.4.31.7)
27, None, None, (103.4.31.7)
28, None, None, (103.4.31.7)
29, None, None, (103.4.31.7)
30, None, None, (103.4.31.7)
31, None, None, (103.4.31.7)
32, None, None, (103.4.31.7)
33, None, None, (103.4.31.7)
34, None, None, (103.4.31.7)
35, None, None, (103.4.31.7)
36, None, None, (103.4.31.7)
37, None, None, (103.4.31.7)
38, None, None, (103.4.31.7)
39, None, None, (103.4.31.7)
40, 113.91.35.80, 3277.314014, (103.4.31.7)
41, 113.91.35.80, 999.015542, (103.4.31.7)
42, None, None, (103.4.31.7)
43, None, None, (103.4.31.7)
44, None, None, (103.4.31.7)
45, None, None, (103.4.31.7)
46, None, None, (103.4.31.7)
47, None, None, (103.4.31.7)
48, None, None, (103.4.31.7)
49, None, None, (103.4.31.7)
50, None, None, (103.4.31.7)
1, 133.71.3.254, 2.755038, (103.4.31.8)
2, 133.71.254.13, 12.670509, (103.4.31.8)
3, 150.99.187.253, 3.455608, (103.4.31.8)
4, 150.99.84.105, 8.528186, (103.4.31.8)
5, 210.173.178.18, 12.747956, (103.4.31.8)
6, 153.149.219.153, 12.165302, (103.4.31.8)
7, 61.200.80.9, 9.013547, (103.4.31.8)
8, 129.250.2.129, 9.226724, (103.4.31.8)
9, 129.250.4.182, 91.575523, (103.4.31.8)
10, 129.250.2.83, 53.398427, (103.4.31.8)
11, None, None, (103.4.31.8)
12, None, None, (103.4.31.8)
13, 103.4.28.217, 56.402423, (103.4.31.8)
14, None, None, (103.4.31.8)
15, None, None, (103.4.31.8)
16, None, None, (103.4.31.8)
17, None, None, (103.4.31.8)
18, None, None, (103.4.31.8)
19, None, None, (103.4.31.8)
20, None, None, (103.4.31.8)
21, None, None, (103.4.31.8)
22, None, None, (103.4.31.8)
23, None, None, (103.4.31.8)
24, 36.227.131.128, 525.445353, (103.4.31.8)
25, 36.227.131.128, 997.288682, (103.4.31.8)
26, 36.227.131.128, 997.751493, (103.4.31.8)
27, None, None, (103.4.31.8)
28, None, None, (103.4.31.8)
29, None, None, (103.4.31.8)
30, 91.9.81.31, 6011.857274, (103.4.31.8)
31, 91.9.81.31, 998.813861, (103.4.31.8)
32, 91.9.81.31, 998.692456, (103.4.31.8)
33, None, None, (103.4.31.8)
34, None, None, (103.4.31.8)
35, None, None, (103.4.31.8)
36, None, None, (103.4.31.8)
37, None, None, (103.4.31.8)
38, None, None, (103.4.31.8)
39, None, None, (103.4.31.8)
40, None, None, (103.4.31.8)
41, None, None, (103.4.31.8)
42, None, None, (103.4.31.8)
43, None, None, (103.4.31.8)
44, None, None, (103.4.31.8)
45, None, None, (103.4.31.8)
46, None, None, (103.4.31.8)
47, None, None, (103.4.31.8)
48, None, None, (103.4.31.8)
49, None, None, (103.4.31.8)
50, None, None, (103.4.31.8)
1, 133.71.3.254, 2.794674, (103.55.93.103)
2, 133.71.254.13, 13.291498, (103.55.93.103)
3, 150.99.187.253, 2.923632, (103.55.93.103)
4, 150.99.91.191, 15.336645, (103.55.93.103)
5, 210.171.225.21, 16.423254, (103.55.93.103)
6, 103.200.13.198, 115.987512, (103.55.93.103)
7, None, None, (103.55.93.103)
8, None, None, (103.55.93.103)
9, None, None, (103.55.93.103)
10, None, None, (103.55.93.103)
11, None, None, (103.55.93.103)
12, None, None, (103.55.93.103)
13, None, None, (103.55.93.103)
14, None, None, (103.55.93.103)
15, None, None, (103.55.93.103)
16, None, None, (103.55.93.103)
17, None, None, (103.55.93.103)
18, None, None, (103.55.93.103)
19, None, None, (103.55.93.103)
20, None, None, (103.55.93.103)
21, None, None, (103.55.93.103)
22, None, None, (103.55.93.103)
23, None, None, (103.55.93.103)
24, None, None, (103.55.93.103)
25, None, None, (103.55.93.103)
26, None, None, (103.55.93.103)
27, None, None, (103.55.93.103)
28, None, None, (103.55.93.103)
29, None, None, (103.55.93.103)
30, None, None, (103.55.93.103)
31, None, None, (103.55.93.103)
32, None, None, (103.55.93.103)
33, None, None, (103.55.93.103)
34, None, None, (103.55.93.103)
35, None, None, (103.55.93.103)
36, None, None, (103.55.93.103)
37, None, None, (103.55.93.103)
38, None, None, (103.55.93.103)
39, None, None, (103.55.93.103)
40, None, None, (103.55.93.103)
41, None, None, (103.55.93.103)
42, None, None, (103.55.93.103)
43, None, None, (103.55.93.103)
44, None, None, (103.55.93.103)
45, None, None, (103.55.93.103)
46, None, None, (103.55.93.103)
47, None, None, (103.55.93.103)
48, None, None, (103.55.93.103)
49, None, None, (103.55.93.103)
50, None, None, (103.55.93.103)
1, 133.71.3.254, 4.048679, (103.55.93.97)
2, 133.71.254.13, 7.859286, (103.55.93.97)
3, 150.99.187.253, 5.682266, (103.55.93.97)
4, 150.99.91.81, 16.460704, (103.55.93.97)
5, 210.171.225.21, 16.125029, (103.55.93.97)
6, 103.200.13.198, 115.629929, (103.55.93.97)
7, 27.122.122.8, 137.515920, (103.55.93.97)
8, None, None, (103.55.93.97)
9, None, None, (103.55.93.97)
10, None, None, (103.55.93.97)
11, None, None, (103.55.93.97)
12, None, None, (103.55.93.97)
13, None, None, (103.55.93.97)
14, None, None, (103.55.93.97)
15, None, None, (103.55.93.97)
16, None, None, (103.55.93.97)
17, None, None, (103.55.93.97)
18, None, None, (103.55.93.97)
19, None, None, (103.55.93.97)
20, None, None, (103.55.93.97)
21, None, None, (103.55.93.97)
22, None, None, (103.55.93.97)
23, None, None, (103.55.93.97)
24, None, None, (103.55.93.97)
25, None, None, (103.55.93.97)
26, None, None, (103.55.93.97)
27, None, None, (103.55.93.97)
28, None, None, (103.55.93.97)
29, None, None, (103.55.93.97)
30, None, None, (103.55.93.97)
31, None, None, (103.55.93.97)
32, None, None, (103.55.93.97)
33, None, None, (103.55.93.97)
34, None, None, (103.55.93.97)
35, None, None, (103.55.93.97)
36, None, None, (103.55.93.97)
37, None, None, (103.55.93.97)
38, None, None, (103.55.93.97)
39, None, None, (103.55.93.97)
40, None, None, (103.55.93.97)
41, None, None, (103.55.93.97)
42, None, None, (103.55.93.97)
43, None, None, (103.55.93.97)
44, None, None, (103.55.93.97)
45, None, None, (103.55.93.97)
46, None, None, (103.55.93.97)
47, None, None, (103.55.93.97)
48, None, None, (103.55.93.97)
49, None, None, (103.55.93.97)
50, None, None, (103.55.93.97)
1, 133.71.3.254, 4.149564, (103.87.56.78)
2, 133.71.254.13, 60.478367, (103.87.56.78)
3, 150.99.187.253, 3.955815, (103.87.56.78)
4, 150.99.89.209, 15.900083, (103.87.56.78)
5, 61.213.145.221, 16.760079, (103.87.56.78)
6, 129.250.6.188, 63.172001, (103.87.56.78)
7, 129.250.3.34, 17.199712, (103.87.56.78)
8, 129.250.2.51, 63.320959, (103.87.56.78)
9, 129.250.6.92, 65.224126, (103.87.56.78)
10, 116.0.93.210, 62.435390, (103.87.56.78)
11, 116.0.93.169, 87.371941, (103.87.56.78)
12, 180.87.15.202, 150.914878, (103.87.56.78)
13, None, None, (103.87.56.78)
14, 14.141.116.230, 163.881172, (103.87.56.78)
15, None, None, (103.87.56.78)
16, None, None, (103.87.56.78)
17, None, None, (103.87.56.78)
18, None, None, (103.87.56.78)
19, 212.184.134.197, 9425.016048, (103.87.56.78)
20, 212.184.134.197, 998.153271, (103.87.56.78)
21, 212.184.134.197, 998.755195, (103.87.56.78)
22, None, None, (103.87.56.78)
23, None, None, (103.87.56.78)
24, None, None, (103.87.56.78)
25, None, None, (103.87.56.78)
26, None, None, (103.87.56.78)
27, None, None, (103.87.56.78)
28, None, None, (103.87.56.78)
