31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 2.532853
2, 133.71.254.13, 5.277058
3, 150.99.187.253, 1.747908
4, 150.99.84.103, 14.508890
5, 61.213.145.221, 15.108418
6, 129.250.6.182, 65.314171
7, None, None
8, 129.250.2.51, 57.856863
9, 129.250.6.92, 65.176829
10, 116.0.93.210, 61.346222
11, 180.87.15.80, 85.857876
12, 180.87.15.202, 150.284813
13, None, None
14, 14.141.116.230, 169.025871
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 2.752331
2, 133.71.254.13, 6.103879
3, 150.99.187.253, 2.160510
4, 150.99.90.81, 7.275384
5, 210.173.178.18, 11.416459
6, 153.149.219.153, 11.468020
7, 61.200.80.9, 7.803401
8, 129.250.2.41, 8.029546
9, 129.250.4.241, 132.970433
10, 202.68.70.58, 126.879419
11, 223.26.24.85, 125.986298
12, None, None
13, 103.208.140.99, 148.656769
14, 103.96.85.38, 165.898721
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.711711
2, 133.71.254.13, 5.481746
3, 150.99.187.253, 1.916293
4, 150.99.84.105, 11.386980
5, 210.173.178.56, 7.682049
6, 108.170.243.131, 9.880737
7, 108.177.3.255, 15.180505
8, 216.239.63.162, 17.229453
9, 108.170.235.220, 102.502559
10, 74.125.253.93, 119.938939
11, 74.125.253.191, 119.662273
12, 108.170.242.86, 129.289260
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, 133.71.3.98, 1139.528315
26, 133.71.3.98, 1022.101551
27, 133.71.3.98, 1018.980889
28, 133.71.3.98, 1008.100676
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.716393
2, 133.71.254.13, 4.670536
3, 150.99.187.253, 2.196025
4, 150.99.84.105, 7.471192
5, 61.200.91.153, 7.840095
6, 129.250.3.107, 117.735855
7, 129.250.2.41, 8.033480
8, 129.250.2.118, 119.741257
9, 129.250.3.17, 123.249770
10, 129.250.8.42, 115.230770
11, 154.54.25.149, 117.168203
12, 154.54.45.161, 133.368442
13, 154.54.42.98, 146.174749
14, 154.54.31.90, 158.123250
15, 154.54.31.90, 166.497248
16, 154.54.7.130, 179.641052
17, 154.54.7.130, 185.233040
18, 38.122.70.218, 186.647092
19, 38.122.70.218, 188.808742
20, None, None
21, 198.251.49.90, 180.670534
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 2.731857
2, 133.71.254.13, 18.876544
3, 150.99.187.253, 13.454079
4, 150.99.84.105, 8.081250
5, 61.200.91.153, 8.375622
6, 129.250.3.233, 131.138784
7, 129.250.2.129, 8.572027
8, 129.250.2.118, 118.932249
9, 129.250.3.17, 118.431367
10, 213.248.103.170, 122.826442
11, 62.115.114.87, 182.473556
12, 62.115.134.53, 192.641927
13, 62.115.160.130, 184.514220
14, 62.115.160.130, 204.102321
15, None, None
16, None, None
17, None, None
18, 104.163.133.97, 206.877895
1, 133.71.3.254, 1.850197
2, 133.71.254.13, 7.811200
3, 150.99.187.253, 1.848478
4, 150.99.84.105, 7.458806
5, 61.200.91.153, 7.379224
6, 129.250.3.233, 116.438109
7, 129.250.7.32, 16.498123
8, 129.250.2.176, 125.985131
9, 129.250.6.47, 117.811538
10, 69.174.23.157, 112.299542
11, 213.200.124.178, 123.803167
12, 208.116.213.118, 128.474699
13, 66.109.5.246, 128.008869
14, 66.109.3.233, 129.235788
15, 72.129.17.1, 123.767334
16, 72.129.19.15, 120.728915
17, 24.30.168.30, 124.503475
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 2.405143
2, 133.71.254.13, 22.690079
3, 150.99.187.253, 2.019155
4, 150.99.84.105, 7.302302
5, 61.200.91.153, 7.659801
6, 129.250.3.107, 113.381179
7, 129.250.7.30, 8.760992
8, 129.250.2.118, 119.828694
9, 129.250.6.47, 125.151841
10, 129.250.2.252, 111.838479
11, 129.250.9.62, 128.843330
12, None, None
13, None, None
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
43, None, None
44, None, None
45, None, None
46, None, None
47, None, None
48, None, None
49, None, None
50, None, None
1, 133.71.3.254, 1.667491
2, 133.71.254.13, 5.336169
3, 150.99.187.253, 1.374577
4, 150.99.90.81, 7.335014
5, 103.246.232.40, 7.580742
6, 184.104.193.205, 14.323883
7, 184.105.213.117, 95.446216
8, 184.104.194.22, 127.934639
9, 184.105.223.177, 135.772410
10, 184.104.192.117, 145.883399
11, 216.66.73.114, 144.193095
12, 69.41.0.20, 145.029237
13, 69.41.13.34, 148.144012
14, None, None
15, None, None
16, None, None
17, None, None
18, None, None
19, None, None
20, None, None
21, None, None
22, None, None
23, None, None
24, None, None
25, None, None
26, None, None
27, None, None
28, None, None
29, None, None
30, None, None
31, None, None
32, None, None
33, None, None
34, None, None
35, None, None
36, None, None
37, None, None
38, None, None
39, None, None
40, None, None
41, None, None
42, None, None
